"hr_id","animal_id","species","sex","year","month","season","n_pts","n_days"
"10285_MD19M0125_2020_02","MD19M0125","Mule Deer","M",2020,2,"Winter",345,28.9166666666667
"10286_MD19M0125_2020_07","MD19M0125","Mule Deer","M",2020,7,"Summer",347,30.9166666666667
"10287_MD19M0125_2021_02","MD19M0125","Mule Deer","M",2021,2,"Winter",334,27.9166666666667
"10288_MD19M0125_2021_07","MD19M0125","Mule Deer","M",2021,7,"Summer",367,30.9173611111111
"09029_MD19F0390_2020_02","MD19F0390","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"09030_MD19F0390_2020_07","MD19F0390","Mule Deer","F",2020,7,"Summer",346,30.9166666666667
"09031_MD19F0390_2021_02","MD19F0390","Mule Deer","F",2021,2,"Winter",308,26.5833333333333
"09032_MD19F0390_2021_07","MD19F0390","Mule Deer","F",2021,7,"Summer",360,30.1666666666667
"09256_MD19F0461_2020_02","MD19F0461","Mule Deer","F",2020,2,"Winter",334,28.9166666666667
"09257_MD19F0461_2020_07","MD19F0461","Mule Deer","F",2020,7,"Summer",327,30.9166666666667
"09258_MD19F0461_2021_02","MD19F0461","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"09259_MD19F0461_2021_07","MD19F0461","Mule Deer","F",2021,7,"Summer",138,19.9166666666667
"07963_MD19F0069_2019_07","MD19F0069","Mule Deer","F",2019,7,"Summer",371,30.9166666666667
"07964_MD19F0069_2020_02","MD19F0069","Mule Deer","F",2020,2,"Winter",125,10.4159722222222
"07965_MD19F0069_2020_07","MD19F0069","Mule Deer","F",2020,7,"Summer",332,30.9166666666667
"07966_MD19F0069_2021_02","MD19F0069","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"07967_MD19F0069_2021_07","MD19F0069","Mule Deer","F",2021,7,"Summer",366,30.9159722222222
"08654_MD19F0282_2020_02","MD19F0282","Mule Deer","F",2020,2,"Winter",348,28.9166666666667
"08655_MD19F0282_2020_07","MD19F0282","Mule Deer","F",2020,7,"Summer",336,30.9166666666667
"08656_MD19F0282_2021_02","MD19F0282","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"08657_MD19F0282_2021_07","MD19F0282","Mule Deer","F",2021,7,"Summer",368,30.9166666666667
"09953_MD19F0656_2020_02","MD19F0656","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"09954_MD19F0656_2020_07","MD19F0656","Mule Deer","F",2020,7,"Summer",347,30.9159722222222
"09955_MD19F0656_2021_02","MD19F0656","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"09956_MD19F0656_2021_07","MD19F0656","Mule Deer","F",2021,7,"Summer",366,30.9166666666667
"08480_MD19F0236_2020_02","MD19F0236","Mule Deer","F",2020,2,"Winter",336,28.9166666666667
"08481_MD19F0236_2020_07","MD19F0236","Mule Deer","F",2020,7,"Summer",449,30.8333333333333
"08482_MD19F0236_2021_02","MD19F0236","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"08483_MD19F0236_2021_07","MD19F0236","Mule Deer","F",2021,7,"Summer",372,30.9166666666667
"10209_MD19M0093_2020_02","MD19M0093","Mule Deer","M",2020,2,"Winter",335,28.9166666666667
"10210_MD19M0093_2020_07","MD19M0093","Mule Deer","M",2020,7,"Summer",345,30.9166666666667
"10211_MD19M0093_2021_02","MD19M0093","Mule Deer","M",2021,2,"Winter",331,27.9166666666667
"10212_MD19M0093_2021_07","MD19M0093","Mule Deer","M",2021,7,"Summer",366,30.9166666666667
"09338_MD19F0486_2020_02","MD19F0486","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"09339_MD19F0486_2020_07","MD19F0486","Mule Deer","F",2020,7,"Summer",347,30.9166666666667
"09340_MD19F0486_2021_02","MD19F0486","Mule Deer","F",2021,2,"Winter",277,27.9166666666667
"09341_MD19F0486_2021_07","MD19F0486","Mule Deer","F",2021,7,"Summer",297,25.75
"09084_MD19F0408_2020_02","MD19F0408","Mule Deer","F",2020,2,"Winter",348,28.9166666666667
"09085_MD19F0408_2020_07","MD19F0408","Mule Deer","F",2020,7,"Summer",349,30.9166666666667
"09086_MD19F0408_2021_02","MD19F0408","Mule Deer","F",2021,2,"Winter",330,27.9166666666667
"09087_MD19F0408_2021_07","MD19F0408","Mule Deer","F",2021,7,"Summer",372,30.9166666666667
"09290_MD19F0468_2020_02","MD19F0468","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"09291_MD19F0468_2020_07","MD19F0468","Mule Deer","F",2020,7,"Summer",345,30.9166666666667
"09292_MD19F0468_2021_02","MD19F0468","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"09293_MD19F0468_2021_07","MD19F0468","Mule Deer","F",2021,7,"Summer",222,30.9166666666667
"08804_MD19F0322_2020_02","MD19F0322","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"08805_MD19F0322_2020_07","MD19F0322","Mule Deer","F",2020,7,"Summer",349,30.9166666666667
"08806_MD19F0322_2021_02","MD19F0322","Mule Deer","F",2021,2,"Winter",334,27.9166666666667
"08807_MD19F0322_2021_07","MD19F0322","Mule Deer","F",2021,7,"Summer",371,30.9166666666667
"08449_MD19F0224_2020_02","MD19F0224","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"08450_MD19F0224_2020_07","MD19F0224","Mule Deer","F",2020,7,"Summer",349,30.9166666666667
"08451_MD19F0224_2021_02","MD19F0224","Mule Deer","F",2021,2,"Winter",272,26.5833333333333
"08452_MD19F0224_2021_07","MD19F0224","Mule Deer","F",2021,7,"Summer",132,22.5833333333333
"09191_MD19F0442_2020_02","MD19F0442","Mule Deer","F",2020,2,"Winter",334,28.9166666666667
"09192_MD19F0442_2020_07","MD19F0442","Mule Deer","F",2020,7,"Summer",336,30.9166666666667
"09193_MD19F0442_2021_02","MD19F0442","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"09194_MD19F0442_2021_07","MD19F0442","Mule Deer","F",2021,7,"Summer",309,30.9166666666667
"08365_MD19F0199_2020_02","MD19F0199","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"08366_MD19F0199_2020_07","MD19F0199","Mule Deer","F",2020,7,"Summer",349,30.9166666666667
"08367_MD19F0199_2021_02","MD19F0199","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"08368_MD19F0199_2021_07","MD19F0199","Mule Deer","F",2021,7,"Summer",369,30.9173611111111
"09368_MD19F0495_2020_02","MD19F0495","Mule Deer","F",2020,2,"Winter",335,28.9166666666667
"09369_MD19F0495_2020_07","MD19F0495","Mule Deer","F",2020,7,"Summer",352,30.9166666666667
"09370_MD19F0495_2021_02","MD19F0495","Mule Deer","F",2021,2,"Winter",334,27.9166666666667
"09371_MD19F0495_2021_07","MD19F0495","Mule Deer","F",2021,7,"Summer",368,30.9166666666667
"10315_MD19M0134_2020_02","MD19M0134","Mule Deer","M",2020,2,"Winter",344,28.9166666666667
"10316_MD19M0134_2020_07","MD19M0134","Mule Deer","M",2020,7,"Summer",320,30.9166666666667
"10317_MD19M0134_2021_02","MD19M0134","Mule Deer","M",2021,2,"Winter",334,27.9166666666667
"10318_MD19M0134_2021_07","MD19M0134","Mule Deer","M",2021,7,"Summer",358,30.9173611111111
"10151_MD19M0067_2020_02","MD19M0067","Mule Deer","M",2020,2,"Winter",338,28.9166666666667
"10152_MD19M0067_2020_07","MD19M0067","Mule Deer","M",2020,7,"Summer",369,30.9166666666667
"10153_MD19M0067_2021_02","MD19M0067","Mule Deer","M",2021,2,"Winter",333,27.9166666666667
"10154_MD19M0067_2021_07","MD19M0067","Mule Deer","M",2021,7,"Summer",332,30.8326388888889
"08133_MD19F0125_2020_07","MD19F0125","Mule Deer","F",2020,7,"Summer",336,30.9166666666667
"08135_MD19F0125_2021_07","MD19F0125","Mule Deer","F",2021,7,"Summer",370,30.9166666666667
"08536_MD19F0253_2020_02","MD19F0253","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"08537_MD19F0253_2020_07","MD19F0253","Mule Deer","F",2020,7,"Summer",344,30.9166666666667
"08538_MD19F0253_2021_02","MD19F0253","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"08539_MD19F0253_2021_07","MD19F0253","Mule Deer","F",2021,7,"Summer",371,30.9166666666667
"08089_MD19F0115_2019_07","MD19F0115","Mule Deer","F",2019,7,"Summer",231,19.1666666666667
"08090_MD19F0115_2020_02","MD19F0115","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"08091_MD19F0115_2020_07","MD19F0115","Mule Deer","F",2020,7,"Summer",342,30.9166666666667
"08092_MD19F0115_2021_02","MD19F0115","Mule Deer","F",2021,2,"Winter",334,27.9166666666667
"08093_MD19F0115_2021_07","MD19F0115","Mule Deer","F",2021,7,"Summer",367,30.9166666666667
"10192_MD19M0087_2020_02","MD19M0087","Mule Deer","M",2020,2,"Winter",347,28.9166666666667
"10193_MD19M0087_2020_07","MD19M0087","Mule Deer","M",2020,7,"Summer",286,30.9180555555556
"10194_MD19M0087_2021_02","MD19M0087","Mule Deer","M",2021,2,"Winter",336,27.9166666666667
"10195_MD19M0087_2021_07","MD19M0087","Mule Deer","M",2021,7,"Summer",342,30.9166666666667
"09479_MD19F0531_2020_02","MD19F0531","Mule Deer","F",2020,2,"Winter",335,28.75
"09480_MD19F0531_2020_07","MD19F0531","Mule Deer","F",2020,7,"Summer",335,30.9166666666667
"09481_MD19F0531_2021_02","MD19F0531","Mule Deer","F",2021,2,"Winter",333,27.9166666666667
"09482_MD19F0531_2021_07","MD19F0531","Mule Deer","F",2021,7,"Summer",256,24.6666666666667
"10352_MD19M0149_2020_02","MD19M0149","Mule Deer","M",2020,2,"Winter",347,28.9166666666667
"10353_MD19M0149_2020_07","MD19M0149","Mule Deer","M",2020,7,"Summer",334,30.9166666666667
"10354_MD19M0149_2021_02","MD19M0149","Mule Deer","M",2021,2,"Winter",1970,27.9861111111111
"10355_MD19M0149_2021_07","MD19M0149","Mule Deer","M",2021,7,"Summer",368,30.9166666666667
"10379_MD19M0156_2020_02","MD19M0156","Mule Deer","M",2020,2,"Winter",344,28.9159722222222
"10380_MD19M0156_2020_07","MD19M0156","Mule Deer","M",2020,7,"Summer",344,30.9173611111111
"10381_MD19M0156_2021_02","MD19M0156","Mule Deer","M",2021,2,"Winter",336,27.9166666666667
"10382_MD19M0156_2021_07","MD19M0156","Mule Deer","M",2021,7,"Summer",366,30.9166666666667
"08562_MD19F0262_2020_02","MD19F0262","Mule Deer","F",2020,2,"Winter",348,28.9166666666667
"08563_MD19F0262_2020_07","MD19F0262","Mule Deer","F",2020,7,"Summer",333,30.9166666666667
"08564_MD19F0262_2021_02","MD19F0262","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"08565_MD19F0262_2021_07","MD19F0262","Mule Deer","F",2021,7,"Summer",173,30.5
"10168_MD19M0074_2020_02","MD19M0074","Mule Deer","M",2020,2,"Winter",338,28.9166666666667
"10169_MD19M0074_2020_07","MD19M0074","Mule Deer","M",2020,7,"Summer",328,30.9166666666667
"10170_MD19M0074_2021_02","MD19M0074","Mule Deer","M",2021,2,"Winter",336,27.9166666666667
"10171_MD19M0074_2021_07","MD19M0074","Mule Deer","M",2021,7,"Summer",361,30.9166666666667
"10566_MD19M0218_2020_02","MD19M0218","Mule Deer","M",2020,2,"Winter",346,28.9159722222222
"10567_MD19M0218_2020_07","MD19M0218","Mule Deer","M",2020,7,"Summer",350,30.9159722222222
"10568_MD19M0218_2021_02","MD19M0218","Mule Deer","M",2021,2,"Winter",335,27.9166666666667
"10569_MD19M0218_2021_07","MD19M0218","Mule Deer","M",2021,7,"Summer",364,30.9166666666667
"08262_MD19F0169_2020_02","MD19F0169","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"08263_MD19F0169_2020_07","MD19F0169","Mule Deer","F",2020,7,"Summer",346,30.9166666666667
"08264_MD19F0169_2021_02","MD19F0169","Mule Deer","F",2021,2,"Winter",301,27.9166666666667
"08265_MD19F0169_2021_07","MD19F0169","Mule Deer","F",2021,7,"Summer",296,30.9166666666667
"09510_MD19F0539_2020_02","MD19F0539","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"09511_MD19F0539_2020_07","MD19F0539","Mule Deer","F",2020,7,"Summer",340,30.9166666666667
"09512_MD19F0539_2021_02","MD19F0539","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"09513_MD19F0539_2021_07","MD19F0539","Mule Deer","F",2021,7,"Summer",364,30.9166666666667
"10544_MD19M0211_2020_02","MD19M0211","Mule Deer","M",2020,2,"Winter",346,28.9166666666667
"10545_MD19M0211_2020_07","MD19M0211","Mule Deer","M",2020,7,"Summer",341,30.9166666666667
"10546_MD19M0211_2021_02","MD19M0211","Mule Deer","M",2021,2,"Winter",335,27.9166666666667
"10547_MD19M0211_2021_07","MD19M0211","Mule Deer","M",2021,7,"Summer",369,30.9166666666667
"07780_MD19F0022_2019_02","MD19F0022","Mule Deer","F",2019,2,"Winter",321,27.9159722222222
"07781_MD19F0022_2019_07","MD19F0022","Mule Deer","F",2019,7,"Summer",366,30.9166666666667
"07782_MD19F0022_2020_02","MD19F0022","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"07783_MD19F0022_2020_07","MD19F0022","Mule Deer","F",2020,7,"Summer",343,30.9173611111111
"07784_MD19F0022_2021_02","MD19F0022","Mule Deer","F",2021,2,"Winter",2014,27.9861111111111
"07785_MD19F0022_2021_07","MD19F0022","Mule Deer","F",2021,7,"Summer",370,30.9166666666667
"07755_MD19F0018_2019_02","MD19F0018","Mule Deer","F",2019,2,"Winter",324,27.9166666666667
"07756_MD19F0018_2019_07","MD19F0018","Mule Deer","F",2019,7,"Summer",364,30.9166666666667
"07757_MD19F0018_2020_02","MD19F0018","Mule Deer","F",2020,2,"Winter",348,28.9166666666667
"07758_MD19F0018_2020_07","MD19F0018","Mule Deer","F",2020,7,"Summer",331,30.9166666666667
"07759_MD19F0018_2021_02","MD19F0018","Mule Deer","F",2021,2,"Winter",2015,27.9861111111111
"07760_MD19F0018_2021_07","MD19F0018","Mule Deer","F",2021,7,"Summer",363,30.9166666666667
"10261_MD19M0113_2020_02","MD19M0113","Mule Deer","M",2020,2,"Winter",347,28.9166666666667
"10262_MD19M0113_2020_07","MD19M0113","Mule Deer","M",2020,7,"Summer",344,30.9166666666667
"10263_MD19M0113_2021_02","MD19M0113","Mule Deer","M",2021,2,"Winter",334,27.9166666666667
"10264_MD19M0113_2021_07","MD19M0113","Mule Deer","M",2021,7,"Summer",366,30.8333333333333
"08643_MD19F0280_2020_02","MD19F0280","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"08644_MD19F0280_2020_07","MD19F0280","Mule Deer","F",2020,7,"Summer",337,30.9166666666667
"08645_MD19F0280_2021_02","MD19F0280","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"08646_MD19F0280_2021_07","MD19F0280","Mule Deer","F",2021,7,"Summer",351,30.9166666666667
"10357_MD19M0150_2020_02","MD19M0150","Mule Deer","M",2020,2,"Winter",348,28.9166666666667
"10358_MD19M0150_2020_07","MD19M0150","Mule Deer","M",2020,7,"Summer",344,30.9166666666667
"10359_MD19M0150_2021_02","MD19M0150","Mule Deer","M",2021,2,"Winter",2010,27.9166666666667
"10360_MD19M0150_2021_07","MD19M0150","Mule Deer","M",2021,7,"Summer",368,30.9166666666667
"07987_MD19F0080_2019_07","MD19F0080","Mule Deer","F",2019,7,"Summer",296,30.7506944444444
"07988_MD19F0080_2020_02","MD19F0080","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"07989_MD19F0080_2020_07","MD19F0080","Mule Deer","F",2020,7,"Summer",321,30.9166666666667
"07990_MD19F0080_2021_02","MD19F0080","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"07991_MD19F0080_2021_07","MD19F0080","Mule Deer","F",2021,7,"Summer",352,30.8333333333333
"10186_MD19M0085_2020_02","MD19M0085","Mule Deer","M",2020,2,"Winter",347,28.9166666666667
"10187_MD19M0085_2020_07","MD19M0085","Mule Deer","M",2020,7,"Summer",341,30.9173611111111
"10188_MD19M0085_2021_02","MD19M0085","Mule Deer","M",2021,2,"Winter",334,27.9166666666667
"10189_MD19M0085_2021_07","MD19M0085","Mule Deer","M",2021,7,"Summer",370,30.9166666666667
"09181_MD19F0440_2020_02","MD19F0440","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"09182_MD19F0440_2020_07","MD19F0440","Mule Deer","F",2020,7,"Summer",346,30.9166666666667
"09183_MD19F0440_2021_02","MD19F0440","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"09184_MD19F0440_2021_07","MD19F0440","Mule Deer","F",2021,7,"Summer",365,30.9166666666667
"08554_MD19F0259_2020_02","MD19F0259","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"08555_MD19F0259_2020_07","MD19F0259","Mule Deer","F",2020,7,"Summer",349,30.9166666666667
"08556_MD19F0259_2021_02","MD19F0259","Mule Deer","F",2021,2,"Winter",325,27.9166666666667
"10091_MD19M0041_2020_02","MD19M0041","Mule Deer","M",2020,2,"Winter",348,28.9166666666667
"10092_MD19M0041_2020_07","MD19M0041","Mule Deer","M",2020,7,"Summer",330,30.9166666666667
"10093_MD19M0041_2021_02","MD19M0041","Mule Deer","M",2021,2,"Winter",335,27.9166666666667
"10094_MD19M0041_2021_07","MD19M0041","Mule Deer","M",2021,7,"Summer",366,30.9166666666667
"09857_MD19F0631_2020_02","MD19F0631","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"09858_MD19F0631_2020_07","MD19F0631","Mule Deer","F",2020,7,"Summer",335,30.9166666666667
"09859_MD19F0631_2021_02","MD19F0631","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"09860_MD19F0631_2021_07","MD19F0631","Mule Deer","F",2021,7,"Summer",351,30.9166666666667
"10244_MD19M0104_2020_02","MD19M0104","Mule Deer","M",2020,2,"Winter",333,28.9166666666667
"10245_MD19M0104_2020_07","MD19M0104","Mule Deer","M",2020,7,"Summer",309,30.9166666666667
"10246_MD19M0104_2021_02","MD19M0104","Mule Deer","M",2021,2,"Winter",324,27.9166666666667
"10247_MD19M0104_2021_07","MD19M0104","Mule Deer","M",2021,7,"Summer",324,30.9159722222222
"08991_MD19F0380_2020_02","MD19F0380","Mule Deer","F",2020,2,"Winter",336,28.9166666666667
"08992_MD19F0380_2020_07","MD19F0380","Mule Deer","F",2020,7,"Summer",350,30.9166666666667
"08993_MD19F0380_2021_02","MD19F0380","Mule Deer","F",2021,2,"Winter",336,27.9166666666667
"08994_MD19F0380_2021_07","MD19F0380","Mule Deer","F",2021,7,"Summer",368,30.9166666666667
"10400_MD19M0161_2020_02","MD19M0161","Mule Deer","M",2020,2,"Winter",346,28.9166666666667
"10401_MD19M0161_2020_07","MD19M0161","Mule Deer","M",2020,7,"Summer",306,30.9166666666667
"10402_MD19M0161_2021_02","MD19M0161","Mule Deer","M",2021,2,"Winter",325,27.9166666666667
"10403_MD19M0161_2021_07","MD19M0161","Mule Deer","M",2021,7,"Summer",259,30.9166666666667
"10220_MD19M0096_2020_02","MD19M0096","Mule Deer","M",2020,2,"Winter",144,28.8333333333333
"10221_MD19M0096_2020_07","MD19M0096","Mule Deer","M",2020,7,"Summer",127,30.8333333333333
"10222_MD19M0096_2021_02","MD19M0096","Mule Deer","M",2021,2,"Winter",139,27.8333333333333
"10223_MD19M0096_2021_07","MD19M0096","Mule Deer","M",2021,7,"Summer",42,19.4173611111111
"09949_MD19F0655_2020_02","MD19F0655","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"09950_MD19F0655_2020_07","MD19F0655","Mule Deer","F",2020,7,"Summer",338,30.9166666666667
"09951_MD19F0655_2021_02","MD19F0655","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"09952_MD19F0655_2021_07","MD19F0655","Mule Deer","F",2021,7,"Summer",37,18
"08708_MD19F0298_2020_02","MD19F0298","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"08709_MD19F0298_2020_07","MD19F0298","Mule Deer","F",2020,7,"Summer",347,30.9166666666667
"08710_MD19F0298_2021_02","MD19F0298","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"08711_MD19F0298_2021_07","MD19F0298","Mule Deer","F",2021,7,"Summer",110,14.5833333333333
"08521_MD19F0247_2020_02","MD19F0247","Mule Deer","F",2020,2,"Winter",347,28.9166666666667
"08522_MD19F0247_2020_07","MD19F0247","Mule Deer","F",2020,7,"Summer",320,30.9166666666667
"08523_MD19F0247_2021_02","MD19F0247","Mule Deer","F",2021,2,"Winter",334,27.9166666666667
"08524_MD19F0247_2021_07","MD19F0247","Mule Deer","F",2021,7,"Summer",355,30.9166666666667
"09798_MD19F0614_2020_02","MD19F0614","Mule Deer","F",2020,2,"Winter",348,28.9166666666667
"09799_MD19F0614_2020_07","MD19F0614","Mule Deer","F",2020,7,"Summer",346,30.9166666666667
"09800_MD19F0614_2021_02","MD19F0614","Mule Deer","F",2021,2,"Winter",334,27.9166666666667
"09801_MD19F0614_2021_07","MD19F0614","Mule Deer","F",2021,7,"Summer",363,30.9166666666667
"10164_MD19M0073_2020_02","MD19M0073","Mule Deer","M",2020,2,"Winter",58,28.9166666666667
"10165_MD19M0073_2020_07","MD19M0073","Mule Deer","M",2020,7,"Summer",57,30.9166666666667
"10166_MD19M0073_2021_02","MD19M0073","Mule Deer","M",2021,2,"Winter",55,27.9166666666667
"10167_MD19M0073_2021_07","MD19M0073","Mule Deer","M",2021,7,"Summer",60,30.9166666666667
"09914_MD19F0644_2020_02","MD19F0644","Mule Deer","F",2020,2,"Winter",346,28.9166666666667
"09915_MD19F0644_2020_07","MD19F0644","Mule Deer","F",2020,7,"Summer",346,30.9166666666667
"09916_MD19F0644_2021_02","MD19F0644","Mule Deer","F",2021,2,"Winter",335,27.9166666666667
"09917_MD19F0644_2021_07","MD19F0644","Mule Deer","F",2021,7,"Summer",195,28.9166666666667
"07982_MD19F0079_2019_07","MD19F0079","Mule Deer","F",2019,7,"Summer",359,30.9159722222222
"07983_MD19F0079_2020_02","MD19F0079","Mule Deer","F",2020,2,"Winter",348,28.9166666666667
"07984_MD19F0079_2020_07","MD19F0079","Mule Deer","F",2020,7,"Summer",334,30.9166666666667
"07985_MD19F0079_2021_02","MD19F0079","Mule Deer","F",2021,2,"Winter",334,27.9166666666667
"07986_MD19F0079_2021_07","MD19F0079","Mule Deer","F",2021,7,"Summer",353,30.9166666666667
"07805_MD19F0027_2019_02","MD19F0027","Mule Deer","F",2019,2,"Winter",335,27.9166666666667
"07806_MD19F0027_2019_07","MD19F0027","Mule Deer","F",2019,7,"Summer",356,30.9166666666667
"07807_MD19F0027_2020_02","MD19F0027","Mule Deer","F",2020,2,"Winter",333,28.9166666666667
"07808_MD19F0027_2020_07","MD19F0027","Mule Deer","F",2020,7,"Summer",339,30.9166666666667
"07809_MD19F0027_2021_02","MD19F0027","Mule Deer","F",2021,2,"Winter",2015,27.9861111111111
"07810_MD19F0027_2021_07","MD19F0027","Mule Deer","F",2021,7,"Summer",350,30.9173611111111
"09237_MD19F0453_2020_02","MD19F0453","Mule Deer","F",2020,2,"Winter",343,28.9166666666667
"09238_MD19F0453_2020_07","MD19F0453","Mule Deer","F",2020,7,"Summer",330,30.9166666666667
"09239_MD19F0453_2021_02","MD19F0453","Mule Deer","F",2021,2,"Winter",328,27.9166666666667
"09240_MD19F0453_2021_07","MD19F0453","Mule Deer","F",2021,7,"Summer",349,30.9166666666667
"09379_MD19F0499_2020_02","MD19F0499","Mule Deer","F",2020,2,"Winter",335,28.9166666666667
